sale_id,sale_date,payment_method,order_status,customer_id,store_id,employee_id
1085,2026-02-04,Cash,Returned,276,2,14
1086,2026-05-29,"Credit Card",Returned##,58,3,18
1087,2026-03-07,"Mobile Wallet",Returned,158,1,3
1088,2026-01-12,"Debit Card",Completed,207,3,15
1089,2026-03-25,"Credit Card","   ",347,1,2
1090,2026-05-21,"Mobile Wallet",Completed,114,3,16
1091,2026-05-05,,NULL,147,3,17
1092,2026-03-26,"Credit Card",Completed,234,1,7
1093,2026-02-15,Installment,Completed,175,3,16
1094,2026-01-05,NULL,NULL,287,3,16
1095,2026-05-05,Installment,Returned,149,1,6
1096,2026-03-27,Cash,Completed,260,1,6
1097,2026-03-05,Cash,Completed,78,1,4
1098,2026-03-03,Cash,Completed,334,3,17
1099,2026-06-03,"Credit Card",Completed,130,1,8
1100,2026-01-27,Installment,Completed,291,2,12
1101,2026-05-07,cash,Cancelled,289,3,15
1102,2026-04-02,"Credit Card",Completed,334,1,2
1103,2026-01-21,"Mobile Wallet",Completed,244,1,7
1104,2026-02-24,Installment,Completed,39,2,9
1105,2026-01-30,"Credit Card"," Completed",210,1,5
1106,2026-04-23,"Credit Card",Completed,54,2,10
1107,2026-01-12,"Mobile Wallet",,290,2,9
1108,2026-05-30,"Credit Card",Cancelled,165,1,7
1109,2026-05-02,"Mobile Wallet",Completed,329,1,5
1110,2026-06-09,Cash,Completed,158,1,7
1111,2026-04-17,Cash,Pending,22,2,10
1112,2026-05-14,Cash,Completed,175,3,17
1113,2026-04-30,"Credit Card",Completed,331,1,6
1114,2026-03-13,Installment,Pending,93,1,6
1115,2026-06-09,"Credit Card",Completed,85,3,16
1116,2026-01-05,"Credit Card",Cancelled,182,2,14
1117,2026-02-25,"Credit Card",Completed,220,1,3
1118,2026-03-20,"Debit Card",Completed,216,2,12
1119,2026-03-19,"Mobile Wallet",Completed,284,1,7
1120,2026-01-02,"Mobile Wallet",Completed,229,1,4
1121,2026-05-19,"Mobile Wallet",Completed,135,1,2
1122,2026-02-17,"Debit Card",Pending,39,2,11
1123,2026-04-03,"Credit Card",NULL,117,3,17
1124,2026-04-05,"Credit Card",Pending,39,3,15
1125,2026-02-08,"Credit Card",Pending,317,1,1
1126,2026-03-03,"Credit Card",Completed,324,2,10
1127,2026-01-07,"Cash ",Pending,200,3,15
1128,2026-06-28,Cash,Completed,171,1,8
1129,2026-01-19,"Debit Card",Returned,108,2,9
1130,2026-02-25,"Credit card ",Completed,142,1,3
1131,2026-01-06,"Credit Card",Cancelled,251,1,7
1132,2026-04-20,Installment,Completed,114,2,13
1133,2026-03-04,Cash,Pending,268,2,12
1134,2026-06-28,Cash,Completed,169,2,13
1135,2026-04-04,Cash,Cancelled,239,3,15
1136,2026-05-26,"Credit Card",Returned,251,2,9
1137,2026-05-27,"Credit Card",Pending,54,3,17
1138,2026-02-11,Installment,Returned,253,3,16
1139,2026-04-07,"Debit Card",Completed,272,3,16
1140,2026-06-29,"mobile wallet",Completed,309,2,12
1141,2026-03-03,"Mobile Wallet",Completed,268,3,18
1142,2026-01-26,Cash,Completed,219,1,3
1143,2026-03-04,Cash,Returned,347,3,17
1144,2026-05-12,"Debit Card",Pending,265,2,9
1145,2026-04-02,Cash,Completed,275,3,18
1146,2026-06-18,"Debit Card",Completed,110,1,2
1147,2026-04-06,"Debit Card",Completed,203,2,9
1148,2026-04-03,"Mobile Wallet",Completed,246,1,2
1149,2026-06-15,"Mobile Wallet",Cancelled,346,2,14
1150,2026-03-20,Installment,Completed,326,2,14
1151,2026-01-06,"Credit Card",Cancelled,251,1,7
1152,2026-01-30,"Credit Card",Completed,321,1,7
1153,2026-03-31,"Debit Card",Completed,297,3,16
1154,2026-03-15,"Mobile Wallet",Completed,148,3,15
1155,2026-05-04,Cash,Pending,347,2,13
1156,2026-05-07,"Credit Card",Cancelled,20,3,18
1157,2026-02-27,Cash,Completed,5,2,13
1158,2026-02-21,"Debit Card",Completed,184,2,13
1159,2026-05-09,Cash,Completed,163,1,5
1160,2026-05-19,"Mobile Wallet",Completed,231,1,5
1161,2026-06-27,"Mobile Wallet",Returned,258,3,15
1162,2026-02-11,"Credit Card",Completed,117,2,13
1163,2026-03-05,"Credit Card",Cancelled,216,2,12
1164,2026-05-03,"Mobile Wallet",Completed,42,1,7
1165,2026-04-28,"Credit Card",Completed,148,1,6
1166,2026-01-02,Installment,Returned,200,2,10
1167,2026-03-18,"Debit Card",Returned,326,1,4
1168,2026-04-11,Cash,Completed,165,2,12
1169,2026-05-17,"Mobile Wallet",Completed,334,2,13
1170,2026-01-02,"Credit Card",Completed,68,1,3
1171,2026-04-13,"Mobile Wallet",NULL,31,3,16
1172,2026-06-05,"Debit Card",Completed,83,2,12
1173,2026-06-09,"Mobile Wallet",Completed,35,2,13
1174,2026-01-02,"Credit card ","Completed ",103,1,8
1175,2026-06-19,Installment,Cancelled,171,1,8
1176,2026-06-02,"Mobile Wallet",Completed,339,3,17
1177,2026-04-06,Cash,Pending,200,1,8
1178,2026-04-26,Cash,Cancelled,210,1,7
1179,2026-02-20,"Debit Card",Cancelled,220,2,13
1180,2026-06-15,"Debit Card",Completed,329,1,8
1181,2026-01-01,"Credit Card",Completed,163,1,3
1182,2026-01-03,"Mobile Wallet",Completed,43,2,13
1183,2026-04-16,"Mobile Wallet",Returned,3,1,5
1184,2026-02-25,Installment,Completed,225,1,7
1185,2026-03-31,"Credit Card",Completed,259,1,1
1186,2026-05-12,Installment,Completed,268,1,6
1187,2026-05-01,"Credit Card",Cancelled,78,2,10
1188,2026-04-16,"Debit Card",Completed,7,1,6
1189,2026-05-21,Cash,Cancelled,109,2,11
1190,2026-02-03,"Mobile Wallet",Completed,350,2,12
1191,2026-03-17,"Mobile Wallet",Pending,289,1,4
1192,2026-06-21,"Credit Card",Completed,119,1,8
1193,2026-06-05,Installment,Completed,70,1,5
1194,2026-04-26,"Mobile Wallet",Cancelled,138,1,5
1195,2026-04-16,Cash,Completed,221,1,3
1196,2026-06-19,Cash,Pending,40,1,7
1197,2026-06-15," Installment",Pending,40,1,8
1198,2026-05-18,Installment,Returned,158,1,2
1199,2026-02-04,Installment,Returned,336,3,16
1200,2026-05-27,,"   ",163,1,3
