sale_id,product_id,quantity,unit_price,unit_cost,discount
581,36,1,46682.81,37805.47,-0.05
581,101,1,1519.18,1108.65,0.05
582,9,1,54126.47,43672.83,-0.1
583,57,1,10627.11,8155.91,0.05
583,59,1,11034.17,8185.33,0
583,101,2,1392.38,1103.9,0
584,17,1,6654.46,5592.58,0.15
584,119,3,1988.43,1514.06,0
585,18,1,26672.63,22307.78,0
585,74,1,2998.14,2214.06,0
585,81,1,5255.5,4026.5,0.15
585,95,2,817.76,585.04,0.05
585,113,5,1582.9,1214.83,0.1
586,14,2,83436.44,68239.46,0
587,41,1,23007.88,19437.19,NULL
587,46,1,21981.51,18334.1,0.05
588,19,1,14520.96,12046.98,0.1
588,42,1,41743.49,34713.32,0
588,43,1,42060.27,7669.21,0.25
588,92,3,2012.68,1433.5,1.5
588,99,1,4584.02,3848.34,0.05
589,94,1,1285.17,1104.31,0.1
590,22,2,37154.64,29988.96,0
590,44,1,33236.67,25973.9,0.15
590,64,2,7896.25,6428.17,0.2
590,101,3,1392.27,1170.42,0.1
590,110,2,1307.73,1086.42,0.1
591,21,1,11030.82,8370.69,0.05
591,84,1,4201.34,3159.44,0.05
591,96,1,915.33,718.87,0.05
592,64,1,8431.07,6608.4,1.5
593,27,1,33180.4,30449.03,0.25
593,101,1,1505.53,1120.03,0.2
594,57,1,10648.58,8458.8,0.05
594,101,1,1468.9,1179.48,0.05
594,120,5,1826.23,1469.54,0
595,64,1,8022.3,6256.74,0.1
596,30,1,43455.41,36703.35,0
596,43,2,10682.49,7765.44,0.1
597,90,2,5589.6,4684.96,0
598,49,54,8906.99,7812.36,0.05
598,64,2,8635.43,6349.79,0.05
598,105,1,372.86,301.9,NULL
599,105,4,353.69,281.73,0.05
600,12,2,47653.47,36364.46,0.05
600,39,1,39152.28,31381.06,0.05
600,87,66,29497.81,23361.58,0.15
601,43,1,10934.65,7484.19,NULL
601,44,1,33368.77,27432.63,0
601,58,1,4485.11,3643.93,0.1
601,60,1,15450.77,12592.35,0.1
601,99,2,4773.04,12.15,0
602,12,1,48363.58,37988.75,0.15
602,24,1,9.5,18007.33,0.1
602,43,1,9966.52,7502.01,0
602,63,2,11599.95,8507.51,0.05
603,21,0,11084.62,8375.58,0.15
603,24,1,24132.33,16618.21,0
603,30,1,45258.77,34549.92,0
603,88,1,8647.19,7488.85,0.1
604,33,2,19994.14,17912.88,0.1
605,4,2,19431.1,15914.61,0.1
605,6,63,33082.65,28599.93,0
605,58,1,4328.08,3614.28,0.2
605,83,2,1332.96,1055.31,0.2
606,52,1,42950.36,6721.98,0.05
607,51,1,15303.2,12340.21,0.05
608,21,2,10696.62,8041.06,0.1
608,57,1,10564.17,8038.16,0.2
609,7,1,44554.92,37666.55,0.1
609,26,2,59332.55,49289.15,0.2
609,110,3,1413.53,1127.64,0.15
610,5,1,22349.37,17843.72,0.15
610,30,1,44201.35,37576.93,0.1
610,52,1,8369.75,6920.39,0.05
610,73,2,2675.47,2053.7,0.1
611,33,2,21542.51,17622.3,0.1
611,57,2,11140.61,8696.11,0
611,120,1,1776.75,1521.99,0.05
612,10,1,28366.04,23371.98,0.1
612,105,4,377.25,300.36,0.05
613,113,1,1549.08,1318.79,0.05
614,24,1,23227.2,16869.22,0
614,45,1,12387.52,9793.41,0.2
614,46,1,23659.31,19303.25,0.25
614,47,1,34181.51,28481.27,NULL
614,103,4,644.99,510.72,0.15
615,32,2,30224.79,26204.31,0.2
615,92,2,2059.69,1504.71,0.15
616,58,1,4722.08,3654.68,0.1
616,94,1,1295.74,1183.63,0
617,60,1,15002.6,12557.87,NULL
618,6,0,35096.61,27923.55,0.1
618,61,1,6361.32,4853.74,NULL
618,69,3,1946.68,1517.28,0.25
618,85,3,11348.56,9198.37,0.05
619,24,1,22311.79,16905.19,0
619,72,2,2049.01,1732.48,0.2
619,109,1,547.44,467.4,0
620,32,1,32428.65,25949.38,0.1
620,99,1,4775.91,3956.52,0.2
621,92,2,2028.48,1450.34,0.15
622,74,3,3079.7,2409.15,0.1
622,84,1,4107.98,3080.71,0.1
622,118,1,1257.54,914.08,0.1
623,4,1,19410.31,16752.57,-0.1
623,55,1,6663.66,5479.91,NULL
623,73,3,2709.71,2003.58,0.05
624,70,1,3981.79,3144.9,NULL
625,17,1,6990.75,5299.81,0.05
625,27,1,35896.48,29688.88,0
625,44,1,33053.62,26572.41,0
625,117,3,982.93,719.74,0
626,99,3,4673.04,3692.86,0.2
627,78,3,19057.65,15980.83,0.15
627,103,1,651.15,514.88,0.15
628,29,1,33465.66,25933.04,0.15
628,57,1,10578.7,8027.45,0
628,88,3,8165.64,7487.19,0
628,101,1,1401.92,1095.43,0
628,120,4,1813.56,1498.23,0.05
629,64,1,7952.41,6562.49,0
629,101,4,1506.61,1140.59,0.2
630,30,1,41386.47,34229.47,0.1
630,77,34,3722.39,2955.57,0.15
630,107,5,1519.29,1230.2,0
631,12,1,49768.46,37609.45,0.05
631,57,1,10649.78,8830.5,0.1
632,40,1,45699.73,37583.1,0
632,58,1,4454.28,3551.25,0.15
633,9,1,52801.41,44808.57,0
633,30,1,42673.35,34229.26,0.1
633,43,1,10147.82,7742.54,0
633,89,1,5567.75,4244.36,0.1
633,115,2,10.94,902.27,0.05
634,4,2,19441.99,16872.18,0
634,12,1,49577.04,38301.94,0.2
635,32,2,30069.32,26245.35,0.2
635,44,1,33956.52,26419.69,0
635,64,1,38581.01,6356.23,0.05
636,7,1,43584.16,38355.85,0.05
636,54,1,16915.66,13942.02,0.15
637,45,2,12258.07,9963.67,0.15
638,32,1,30022.19,26337.28,0
639,60,1,15245.06,13498.82,0
639,66,2,15390.03,12304.81,0.1
639,111,2,1274.13,1017.59,0.05
640,61,2,5837.58,4837.15,0.05
641,30,1,41329.06,34578.86,0.1
641,92,0,1909,1452.43,0
641,105,1,379.53,303.65,0
642,17,1,7069.45,5422.7,0.15
642,87,1,32008.02,25251.94,0.05
643,22,1,215803.43,29843.31,0.1
643,46,1,23196.2,18859.47,0.15
643,64,1,7912.74,6416.9,0
643,81,1,5387.45,4009.35,0.2
643,99,2,4648.23,3801.17,-0.1
644,96,2,981.59,699.11,0.2
645,32,1,30272.14,25219.34,0.2
645,47,1,33143.53,27626.5,0.2
645,108,1,1756.09,1439.6,0.05
645,109,1,3910.71,460.92,0
646,18,1,26690.62,21306.82,0.2
646,30,1,41309.06,36903.74,0.1
646,39,1,41285.58,34371.84,0.05
647,40,1,46992.01,38127.51,0.15
647,88,0,8299.16,7125.06,0
647,89,1,5329.89,15.22,0
648,17,1,6910.42,5677.48,0.1
648,30,1,43729.96,35691.15,0
648,73,3,2657.31,2044.08,0.05
648,103,2,616.54,498.62,0
649,11,1,35895.11,29251.61,0.05
649,42,0,39598.58,33413.39,0.15
649,44,1,33105.77,27352.64,0
649,62,36,7013.48,5671.13,0.15
650,35,1,40037.73,29424.04,0.05
650,64,2,8090.13,6647.86,0.2
650,99,3,4457.59,3866.18,0.05
651,62,1,6782.19,5540.47,0.2
652,15,1,2.36,7464.62,0.15
653,13,1,70642.11,49608.14,0
653,47,2,34266.9,28593.68,0.05
653,49,1,8553.05,7160.44,0
653,101,1,1513.95,1092.77,0
653,103,3,620.43,520.92,0
654,52,1,8407.91,6552.09,0.2
654,99,1,4518.83,3867.1,0
654,116,1,2205.14,1591.63,0.2
655,3,1,14281.92,12465.15,0.1
655,22,1,37207.72,30209.92,0.25
655,30,2,41332.97,34333.25,0.05
655,113,5,1615.14,1228.33,NULL
656,34,1,27154.02,23757.5,0
656,47,1,32056.13,29842.18,0.05
657,51,2,16051.77,13328.84,0.1
658,120,1,1803.66,1508.61,0
659,20,1,17861.58,14751.08,0.15
659,21,2,10648.56,8176.36,NULL
660,29,1,32645.76,26709.02,0
660,106,3,245.08,194.38,0.1
661,21,1,10779.96,8360.16,0.15
661,49,1,61783.28,7494.68,0.25
662,10,1,30397.43,24536.49,0.05
662,42,1,40540.78,34174.09,0.2
662,55,2,7063.33,5377.01,0.15
663,102,2,741.99,599.21,0.15
664,37,1,40843.57,33353.03,0
664,39,1,38164.62,33599.69,0.1
664,46,2,23588.45,19406,0.05
665,10,1,30233.43,24108.99,0.05
665,17,1,6846.5,5653.09,0.15
666,39,1,41079.8,31900.58,0.2
666,40,67,47941.31,37392.28,0
666,47,1,34099.2,29583.68,0.15
666,88,2,8742.65,6897.69,0
667,83,3,1375.52,1009.22,0.25
667,103,2,648.49,506.29,0.1
668,27,1,33098.95,10.93,0
668,99,2,4369.13,3994.72,0.05
669,112,1,1047.53,820.19,0.1
670,111,4,1230.97,965.94,0
671,43,1,10415.47,8037.54,0.25
671,73,3,2703.18,1918.23,0
672,12,1,49197.76,39864.23,0.05
672,17,2,6798.31,5358.71,0
673,11,2,38752.99,29881.58,0
673,29,1,33145.93,27019,0.1
673,70,3,3990.66,3164.3,0.2
674,33,1,21018.79,17801.11,0
674,109,4,529.35,444.51,0.25
675,12,1,7.55,38113.69,0
675,37,1,43286.12,32747.62,0
675,60,1,15403.17,12897.53,0.25
676,41,1,22823.29,18717.43,0
676,49,1,9117.42,7534.07,0.05
676,73,1,2534.79,1911.92,0
676,103,3,630.13,538.27,0
677,26,2,56224.57,46379.86,0.2
677,112,2,1121.4,810.18,0.05
677,113,1,1546.13,1253.06,0
678,45,1,12195.37,10078.12,0.2
679,3,1,14290.91,12548.77,0
679,39,1,39235.53,33650.71,0
679,99,1,4680.68,3994.29,0
680,9,1,51607.17,45097.48,0.15
681,102,2,749.3,632.08,0.05
682,24,2,23652.44,17823.3,0.1
682,27,1,35209.3,29184.95,0.2
682,35,1,41521.41,31777.96,0
682,120,1,1876.84,1463.04,0.05
683,64,1,8024.09,6456.23,NULL
684,47,1,33701.6,28017.36,NULL
684,75,1,3127.82,2364.57,0.05
684,81,1,5203.07,3963.43,NULL
685,39,0,39065.37,34573.68,0.2
685,54,27,17126.96,14771.22,0.05
685,92,0,2026.21,1536.44,0
686,64,1,7875.08,6164.48,0
686,91,4,1470.73,1146.87,0
687,51,1,15597.62,12549.86,0.15
687,54,1,17903.28,14290.5,-0.1
687,89,1,5479.66,4666.48,0.15
688,115,2,1069.45,939.78,0.05
689,74,3,2976.16,2294.54,0.05
689,114,1,3373.97,2789.5,0
690,54,1,17508.68,15056.7,0.05
690,76,1,3299.61,2681.33,0.1
691,63,1,10915.48,8984.83,0.15
692,101,3,1426.66,1141.33,0
693,24,77,22597.17,17664.8,0.2
694,101,3,1521.27,1157.03,0.05
695,49,1,8502.14,7777.54,0
695,54,2,17873.07,13899.9,0
696,30,1,42751.46,36360.08,0.2
697,66,1,15115.6,11921.52,0.1
697,76,1,14.56,2802.42,0
697,110,4,1369.1,1084.35,0.15
698,42,1,41811.64,53595.24,0
698,44,1,32384.46,26963.2,0
698,60,2,15362.97,12514.96,0
699,24,1,23840.09,17735.65,0.05
699,30,1,44502.13,37632.54,0.1
699,57,0,10594.87,8547.68,0.1
699,105,3,386.07,281.26,0.25
700,7,1,41874.54,38132.87,0.1
700,57,2,10667.58,8437.81,0.05
701,34,1,27390.46,22705.98,0.1
702,50,2,13622.08,10309.13,0
703,51,1,1.76,12431.07,0.05
703,61,1,5962.75,4836.5,0
703,76,3,3457.47,2797.27,0.05
704,5,70,22113.66,17505.22,0.2
704,25,1,25837.52,20931.74,0.05
704,88,1,8433.92,6959.35,0.2
705,17,2,6936.42,6.98,0
706,58,1,4676.7,3600.17,0.05
706,77,1,3800.16,3051.17,0.1
706,109,3,531.51,440.54,0
706,110,2,1365.11,1084.91,0
706,113,2,1629.85,1731.05,0
707,11,1,37798.2,30320.83,0
708,64,1,8375.01,6281.57,0.15
708,73,1,15154.51,1976.43,0.15
709,49,1,8934.94,7393.1,0
709,55,1,7028.01,5292.72,0.1
710,12,1,48899.93,37354.46,0.1
710,14,2,79584.91,68367.07,0
710,38,1,3.73,18294.18,0
710,112,79,1082.73,770.28,0.2
711,4,1,19889.19,15867.29,0
711,24,1,23589.95,17095.16,0
711,116,1,2207.3,1625.05,0.2
712,24,2,22565.96,16710.93,0
712,47,1,33189.95,28406.44,0.2
712,84,2,4096.25,3126.19,0
712,111,3,1298.28,936.28,0.1
713,60,2,15441.02,13515.69,0.05
714,11,1,38687.55,29754.16,0.1
714,33,1,21006.1,18062.38,0.05
714,40,1,47743.61,59463.67,0.2
714,55,2,6816.55,5271.68,0
715,73,2,2559.8,2007.69,0
716,17,2,6498.26,5559.5,NULL
716,32,1,32682.14,25638.74,NULL
716,94,1,1248.95,1083.83,0.1
716,113,5,1505.54,1330.95,0.15
717,32,1,30479.98,25274.24,0.15
717,107,2,1445.72,1338.76,0.05
717,116,4,2098.66,1702.22,0.1
718,47,1,33781,27977.64,0.2
718,73,1,2489.14,2849.04,0
718,81,1,5247.74,4060.91,0.05
718,83,3,1399.72,1060.91,0.05
719,15,2,9101.7,7456.24,0
719,88,1,8254.13,7199.05,0.25
720,29,1,31520.81,26472.25,NULL
720,47,1,32253.42,27603.03,0.05
720,57,1,10631.02,8709.43,0.15
721,57,1,11265.46,8177.97,0.1
721,64,1,8502.88,6504.41,0
721,70,1,3836.28,3188.77,0.15
722,44,1,33597.55,25533.76,0.05
722,92,1,1896.46,1528.86,0.1
722,112,1,1058.4,769.02,0.2
722,114,1,3333.32,2836.77,0
723,96,1,944.06,682.23,0
724,32,1,30185.05,24596.11,0
725,64,2,8586.43,6575.08,0.2
725,72,2,1952.6,1628.9,0.2
726,30,1,43778.17,35120.77,0.05
727,17,1,6481.12,5386.16,NULL
727,103,1,651.13,530.45,0.1
727,108,5,1764.54,1394.75,0.05
727,119,1,1878.87,1550.47,0.05
728,72,2,1921.19,9.29,0.05
728,105,3,380.33,298.46,0.2
729,7,2,43001.52,37248.73,0.05
729,17,2,6703.28,5475.61,1.1
729,34,2,29478.72,23808.92,0
729,60,2,15499.4,12907.89,0.2
729,77,-1,3953.48,3127.56,0
730,7,1,44737.02,2.92,0.05
731,30,1,43055.98,35924.78,0.1
732,1,1,7820.3,6573.26,0.05
732,12,2,49495.5,37384.07,NULL
732,24,1,23374.39,17026.74,0.05
732,99,1,4424.76,3882.52,0.05
733,15,1,10.72,7126.72,0.1
733,36,1,45554.28,38384.16,0
733,105,3,364.71,289.54,1.25
734,26,1,57511.78,45825.33,0.2
734,57,28,11317.77,8694.9,0.15
734,62,1,7051.6,5679.1,0
735,20,1,17033.97,14947.81,0.1
735,57,1,10702.78,8233.53,0.05
735,120,1,1850.27,1510.43,0.05
736,7,1,43271.49,35206.07,0.25
736,33,2,20729.97,17458.08,0.15
736,107,1,1535,1280.58,0.15
737,37,2,44531.04,32894.8,0
737,58,1,4748.57,3734.17,0
738,30,1,42826.08,35958.57,0.1
738,50,1,13933.42,10820.55,0
738,60,1,15613.97,13434.41,NULL
738,75,1,2992.72,2411.6,0.15
738,114,1,3197.48,2790.31,0.15
739,8,1,55564.99,45084.06,0.05
739,29,1,34111.02,41466.55,0.1
739,42,1,43347.95,32216.09,0.1
739,58,1,4478.03,3481.48,0.2
739,113,1,1627.78,1275.19,0.1
740,54,2,16910.96,14205.14,0.05
740,83,1,1341.77,967.7,0.05
741,62,1,6813.68,5762.72,0.15
742,24,1,23172.21,16530.12,0.05
742,113,2,1536.15,1220.43,0.1
742,120,4,1854.23,1530.85,0.15
743,44,1,33346.42,26785.67,0.1
744,24,2,23742.76,16380.44,0.1
745,15,60,8774.25,6862.58,0.1
745,73,2,2667.42,2001.42,0
746,47,1,35290.01,29993.29,0
747,22,1,36380.37,30620.2,0.25
747,49,1,8653.72,7604.88,0.05
747,64,1,8630.6,6103.57,0
747,120,1,1818.26,1458.32,0.05
748,33,1,21743.36,16983.82,0
748,61,2,5842.2,4833.75,0.1
748,99,1,4505.44,3803.57,0
749,43,1,10887.47,7408.81,0
749,47,1,33870.49,28044.71,0.05
749,64,2,8556.79,6140.76,0
749,79,1,1160.5,887.37,0.1
750,55,1,6671.03,5442.95,0
750,101,2,1395.86,1176.58,0.05
751,24,1,24246.04,17906.91,0.05
751,84,2,3922.06,3047.95,0.05
752,15,1,8681.21,7459.45,0
752,44,1,33531.24,25692.66,0.1
753,5,1,23930.6,18843.2,1.25
753,24,1,23943.91,17959.9,0
753,26,1,55354.07,47779.53,0
753,52,1,8740.13,7117.2,0
753,108,1,1779.9,1465.36,0.15
754,64,1,8308.84,6469.13,0.1
755,17,1,14.5,5501.96,0.2
755,32,1,32315.35,25589.21,0.05
755,49,1,9004.48,7294.02,0
755,61,2,6234.49,5081.91,0.1
756,43,1,10214.45,8141.36,0.05
756,110,1,1332.39,1162.74,0.15
757,72,1,2040.72,1742.1,0.2
757,75,1,6.66,2311.46,0.15
758,46,1,22870.48,19526.54,0.05
758,57,1,10654.38,8723.24,0.2
758,78,1,17922.79,16074.52,0.05
759,47,1,32358.66,28869.98,0.15
759,57,1,10880.08,8156.44,0.25
759,78,1,18188.41,15746.07,0.05
760,12,1,47984.78,37443.27,0
760,41,1,23127.2,18376.66,0.2
760,64,1,7939.6,6147.63,0.1
760,103,2,640.92,539.44,0.15
761,40,1,48166.74,35447.07,0.15
761,47,1,33621.43,27399.16,NULL
761,64,1,8609.32,6321.44,0.2
761,113,4,1619.37,1233.6,0.25
762,30,1,43421.81,37559.28,0.1
762,34,1,27431.9,23662.6,0
763,64,1,8359.98,6302.16,0.1
763,88,2,8828.67,7011.71,0.1
764,30,1,41976.12,35292.67,0.1
764,74,1,3016.2,2243.02,0
765,42,1,41562.22,31970.69,0
765,82,1,6321.57,5353.68,0
765,95,2,770.65,605.02,0.25
765,101,1,1441.18,1088.44,0.05
766,30,2,44100.21,37679.82,0.05
766,94,3,1369.26,1166.29,0.15
767,52,1,8322.59,7120.08,0.1
767,73,2,2560.37,1993.01,0.15
767,76,1,3259.36,2680.35,0
768,17,2,6823.17,5202.4,-0.05
768,76,1,3542.23,2730.11,0.2
768,84,3,4261.04,3005.7,0
769,19,2,15515.44,12035.39,0.15
769,43,1,9970.65,7862.9,0
769,61,1,6421.59,4987.32,0.15
769,88,2,8249.01,7086.51,0.05
770,1,1,8206.44,6128.47,0.1
771,47,1,33799.81,29702.52,0
771,77,0,3905.12,3086.69,0.1
772,17,1,6500.8,5511.07,0.2
772,87,3,31215.6,23972.61,0
772,101,1,1427.7,1086.41,0
772,108,3,1836.55,1470.4,0
772,120,1,1896.81,1441.65,0.1
773,24,-1,23947.53,17460.63,0.05
774,26,1,57832.03,48975.15,0.2
774,39,1,39490.84,33061.98,0
775,39,0,39660.45,34046.65,0.1
775,49,2,8533.49,7221.74,0.15
775,51,2,15173.41,13205.18,0.1
775,88,1,8304.62,10924.84,0.1
775,119,4,1917.86,1562.94,0.05
776,57,1,10542.54,8094.08,0.05
777,7,1,42108.63,35287.52,0.05
777,76,1,3295.58,2755.5,0
777,120,1,1877.94,1454.61,0.1
778,32,1,31577.05,26322.76,0
778,49,1,8997.53,7625.17,0.1
779,39,1,39797.6,31786.07,0
779,67,1,6049.39,4698.68,0.15
780,52,41,8342.5,6582.04,0.1
780,77,1,3858.64,2909.22,NULL
780,84,2,4279.31,2968.9,0.15
780,89,2,5533.25,4487.14,0
781,81,1,4943.57,3763.62,0.15
781,105,2,382.33,285.98,0.2
782,58,2,4617.04,3554.75,0
782,59,1,10306.48,8182.9,0.15
783,9,1,53426.52,44113.17,0.1
783,113,2,1512.28,1255.69,0
784,39,1,40323.28,33692.84,0.1
784,88,1,8372.57,7462.39,0.2
784,92,1,2056.38,1454.15,0.15
785,113,3,1492.58,1314,0.05
786,42,1,41538.29,34957.19,NULL
786,79,1,1204.87,887.21,0.25
787,6,1,36174.53,29204.67,0.05
787,7,1,42504.42,37242.85,0.05
787,42,1,40129.43,34610.06,0.15
787,64,1,8469.67,6310.15,0.25
787,90,1,5804.41,4629.07,0.2
788,47,1,34424.41,29611.69,0.2
788,120,1,1837.98,1437.22,0.15
789,15,1,8570.44,7286.77,0
789,18,1,25985.49,21680.07,0.1
789,109,1,524.56,460.34,0.2
790,13,1,11.25,52202.12,0.1
790,99,2,4666.2,3846.07,0.2
791,12,64,52636.18,38582.16,0.05
791,21,1,11253.75,8311.02,0.15
791,70,1,4030.83,3179.94,0.1
792,37,1,267546.9,34317.62,0
793,17,2,6947.67,5204.62,0
793,30,1,44009.27,36961.55,0.15
793,47,1,33147.54,28482.23,0
793,78,1,18527.97,15432.87,0.2
793,88,2,8508.83,7435.69,-0.05
794,34,1,29385.58,23742.39,0.15
794,44,1,33918.04,26097.57,0.15
795,30,1,42654,36239.89,0
795,40,1,45913.26,36118.02,0.15
796,108,2,1838.1,1375.08,NULL
797,6,2,33657.55,29196.46,0
798,41,0,24369.24,18597.3,0.05
798,57,1,67351.11,8061.21,0.1
798,113,5,13.39,1247.83,0
799,75,1,3100.45,2403.11,NULL
799,88,1,8921.81,7381.35,0
800,6,1,34754.42,27828.1,0.15
800,17,2,6775.59,5699.8,0
800,32,1,30619.54,26569.49,1.25
800,120,1,1916.47,1533.61,0
801,10,1,28423.11,24619.58,0
801,15,1,4.71,7523.62,0
802,109,1,514.3,428.75,0.05
802,113,2,1524.92,1298.42,0.05
803,51,1,15587.24,12717.29,0
803,88,3,8304.37,7515.25,0.05
803,103,0,645.02,501.77,0.05
804,19,2,7.19,11957.94,0.1
804,26,1,57776.29,45504.73,0.1
804,106,2,257.8,210.93,0.05
805,50,1,10.39,10399.35,0.05
806,100,2,3332.36,2781.7,0.15
807,57,1,10826.83,8792.43,0
808,35,1,272237.41,29434.54,0
808,37,1,41460.6,32453.16,0.05
808,81,1,4959.88,4119.14,0
808,95,1,795.05,605.14,0
809,4,1,19979.81,16891.79,0.25
809,73,1,2686.55,1859.5,0.05
810,4,2,19620.75,17007.64,0.2
810,43,2,10180.33,11259.09,0
811,45,1,12246.3,9545.39,0.15
811,60,1,16377.74,12377.83,0
811,62,1,6846.62,5383.85,0.05
811,75,2,3216.05,2487.7,0.2
812,26,1,57679.37,46448.22,0
812,39,1,39468.76,32662.3,0.05
812,46,1,21797.48,19421.79,0.15
813,57,1,11050.41,8846.05,0.15
813,83,2,1369.12,1057.8,0
813,101,1,1413.81,1186.36,0.2
814,7,1,44801.84,38673.76,0.05
814,17,1,6789.36,5556.35,0
814,96,1,914.77,748.92,0
814,120,4,1798.75,1488.55,0.05
815,17,1,6666.13,14.45,0.15
815,78,1,18915.59,15144.76,0.05
816,24,1,23726.84,16496.23,0.2
817,31,2,35604.63,31000.23,0.15
817,103,1,623.66,501.25,0.15
818,92,2,1991.7,1505.61,0.05
819,17,1,7108.39,5304,0.05
819,32,1,32104.83,24643.91,0.05
819,57,1,11090.47,8798.28,0.2
820,18,1,25200.9,21302.56,0
820,21,2,10763.27,8287.26,0
820,45,2,12150.42,10061.67,0
820,73,3,2582.72,1859.57,0.1
820,88,2,8407.24,7514.1,0.15
821,19,1,15684.54,12602.21,0.2
822,39,1,39718.29,34147.58,-0.1
823,6,1,33158.55,29024.28,0.2
823,70,1,4173.28,3316.63,0
824,20,1,17889.52,16129.65,0
824,58,1,4601.87,3423.66,0.05
824,73,2,2495.42,1885.41,0.15
824,109,1,537.33,438.78,0.1
824,120,1,1879.24,1521.72,0.2
825,95,3,10,591.57,0.05
826,75,1,2993.29,2371.7,0
826,96,1,925.9,736.86,0
826,101,1,1429.01,1176.56,0
827,51,2,16212.11,12469.29,0
828,84,2,4000.86,3020.82,0
829,30,1,41383.11,37641.81,0.1
829,43,1,10484.93,7466.94,0
829,64,2,8213.81,6091.61,0.05
829,89,2,5399.08,4359.1,0.15
829,111,3,1203.97,960.73,NULL
830,51,2,15226.25,13213.13,0.05
830,57,2,11031.37,8746.48,0
830,101,-1,1439.09,1089.84,0.15
830,108,1,1877.47,1503.77,0.05
831,42,1,40612.04,32775.49,0
832,15,1,8482.4,7012.66,NULL
832,16,1,10793.34,7966.65,NULL
832,32,1,32398.48,25888.88,0
832,96,4,916.48,735.3,0
832,103,2,644.78,535.86,0
833,17,1,6637.02,5481.56,0.05
833,18,1,26183.7,22750.38,0.15
833,105,1,380.8,294.69,0.25
834,29,1,31852.95,26946.09,0.2
834,55,1,7003.57,5201.99,-0.1
834,64,1,8633.79,6311.61,0.05
834,73,1,2635.91,1911.49,0.05
835,49,1,9154.01,7550.75,0.15
835,64,1,7915.51,6088.02,0.15
836,30,1,41748.57,35830.78,0.05
836,66,1,15524.97,11722.8,0
836,71,1,3605.58,2766.61,0
837,76,3,3531.03,2653.88,0.2
837,78,2,18608.61,15467.3,0
837,114,2,3112.17,2804.2,0.1
838,60,1,15854.56,12253.55,0.05
838,119,4,1968.63,1648.84,0
839,66,2,15024.76,12255.71,0.25
840,45,1,11882.64,10373.93,0.15
841,24,1,24265.58,16327.41,0.05
841,70,1,4131.12,3203.86,0.15
842,38,1,24301.43,18050.77,0
842,76,1,3322.97,14.65,0.1
842,119,3,2012.75,1634.46,0
843,34,1,26935.12,22139.45,0.1
843,73,1,2638.24,1896.51,0
844,17,1,6793.22,5368.08,0.15
844,105,1,384.46,287.02,0.1
844,112,2,1075.65,816.09,0.25
845,10,1,28257.39,25243.33,0.15
845,34,0,27306.47,22235.04,0
845,46,1,21891.6,18725.68,0.05
845,61,1,6415.25,4884.35,0.2
845,116,5,2174.78,1642.93,0
846,60,2,15067.93,12469.23,0
847,24,2,22069.25,18032.86,NULL
847,96,1,959.77,687.62,0.15
847,113,3,1592.02,1229.25,0.05
848,47,1,34537.4,29413.45,0.05
848,55,1,6956.96,5252.28,0.1
849,24,1,23305.4,17438.03,0.1
849,49,2,8513.74,7828.51,0.05
849,100,1,3351.97,2824.95,NULL
850,88,1,8115.78,6883.09,0
851,4,2,18499.87,15704.95,0
851,11,2,38744.18,28815.94,0.1
851,19,1,15369.45,12772.18,0
852,41,1,22631.72,18417.72,0
852,43,1,10359.67,7922.68,0.05
852,46,1,22066.51,19131.2,0.1
852,105,1,375.95,291.59,NULL
853,30,1,324812.38,36924.04,0.1
853,44,43,35060.12,26651.4,0.15
853,47,1,34959.03,29778.16,0
853,76,1,3345.12,2751.17,NULL
853,113,1,1595.39,1276.52,NULL
854,35,2,38779.41,30107.05,0.05
854,39,1,40153.9,32054.36,0
854,64,-2,8563.23,6520.39,0.2
855,43,1,10733.8,7777.41,0
855,64,1,8107.26,6156.93,0.1
856,51,61,15900.01,12376.61,0.1
856,67,1,5798.93,4364.97,0
856,96,2,939.33,699.81,0.15
857,5,1,22988.92,18155.83,0.2
857,77,2,4048.33,2981.18,0
857,83,1,1387.67,1050.54,0.05
858,96,1,909.04,733.92,0.1
858,111,1,1265.35,965.09,0.2
858,120,1,1952.19,1520.26,1.25
859,72,2,2050.87,1630.99,0
860,4,1,18226.62,17028.47,0.15
860,5,1,23868.02,18298.97,0
860,24,63,22595.46,16955.32,0.05
860,89,2,5369.59,4269.7,0.1
860,100,1,3218.44,2708.38,0.1
861,47,1,32876.14,28013.51,0.25
861,57,1,10490.02,8786.36,0
862,40,48,47789.51,37128.3,0
862,67,1,6216.43,4689.34,0.25
862,105,3,386.19,305.9,0.05
863,11,2,35510.4,30673.96,0.1
863,81,1,5233.73,4137.19,0.15
864,5,1,23158.27,18393,0
864,74,2,2931.71,2364.8,0
864,101,1,1386.41,1101,0
865,24,1,22227.16,16844.53,0.1
865,41,1,23931.27,18227.04,0
866,5,1,23735.79,18426.32,0.2
866,46,1,23793.12,18999.37,0
866,70,2,4037.46,3255.12,0.2
867,81,1,5093.87,3901.25,0.05
868,10,2,29346.03,25326.49,0.2
868,17,1,6677.45,5594.19,0.15
868,101,1,1433.57,1176.46,0.15
869,49,1,8789.13,7479.53,0.15
869,52,1,8803.14,6522.08,0.05
869,55,2,7081.62,5291.53,0
869,95,3,804.88,606.35,0.1
869,113,-3,1632.07,1243.48,0.15
870,53,1,10683.07,8627.98,0.15
