sale_id,product_id,quantity,discount,unit_price,unit_cost
593,101,1,0.2,1459.15,1135.82
594,57,1,0.05,10919.01,8449.42
594,101,1,0.05,1459.15,1135.82
594,120,5,0,1861.62,1512.43
595,64,1,0.1,8286.71,6362.4
596,30,1,0,43457.18,35913.46
596,43,2,0.1,10452.57,7798.28
597,90,2,0,5651.34,4568.97
598,49,54,0.05,8760.67,7484.66
598,64,2,0.05,8286.71,6362.4
598,105,1,0.084130435,369.29,293.25
599,105,4,0.05,369.29,293.25
600,12,2,0.05,50160.12,38153.08
600,39,1,0.05,40056.63,33032.66
600,87,66,0.15,30887.67,24562.15
601,43,1,0.084130435,10452.57,7798.28
601,44,1,0,33553.11,26819.15
601,58,1,0.1,4545.08,3591.57
601,60,1,0.1,15649.8,12875.64
601,99,2,0,4558.37,3844.16
602,12,1,0.15,50160.12,38153.08
602,24,1,0.1,23132.89,17177.19
602,43,1,0,10452.57,7798.28
602,63,2,0.05,11424.44,8683.37
603,24,1,0,23132.89,17177.19
603,30,1,0,43457.18,35913.46
603,88,1,0.1,8530.57,7164.7
604,33,2,0.1,20799.96,17519.04
605,4,2,0.1,19059.59,16284.04
605,6,63,0,34593.4,28061.7
605,58,1,0.2,4545.08,3591.57
605,83,2,0.2,1338.95,1016.05
606,52,1,0.05,8639.23,6791.57
607,51,1,0.05,15493.11,12939.08
608,21,2,0.1,10769.33,8068.73
608,57,1,0.2,10919.01,8449.42
609,7,1,0.1,43638.93,36859.8
609,26,2,0.2,56726.38,47501.32
609,110,3,0.15,1359.5,1110.25
610,5,1,0.15,23034.18,18268.86
610,30,1,0.1,43457.18,35913.46
610,52,1,0.05,8639.23,6791.57
610,73,2,0.1,2594.94,1956.68
611,33,2,0.1,20799.96,17519.04
611,57,2,0,10919.01,8449.42
611,120,1,0.05,1861.62,1512.43
612,10,1,0.1,28984.82,24375.23
612,105,4,0.05,369.29,293.25
613,113,1,0.05,1569.91,1277.81
614,24,1,0,23132.89,17177.19
614,45,1,0.2,12288.95,9920.28
614,46,1,0.25,22745.35,18876.27
614,47,1,0.084130435,33711.86,28748.63
614,103,4,0.15,642.13,517.28
615,32,2,0.2,31328.71,25759.55
615,92,2,0.15,1964.69,1465.53
616,58,1,0.1,4545.08,3591.57
616,94,1,0,1307.79,1131.43
617,60,1,0.084130435,15649.8,12875.64
618,61,1,0.084130435,6122.69,4930.93
618,69,3,0.25,1939.08,1490.4
618,85,3,0.05,11775.25,8823.61
619,24,1,0,23132.89,17177.19
619,72,2,0.2,2022.18,1691.08
619,109,1,0,525.46,445.88
620,32,1,0.1,31328.71,25759.55
620,99,1,0.2,4558.37,3844.16
621,92,2,0.15,1964.69,1465.53
622,74,3,0.1,2983.21,2320.79
622,84,1,0.1,4099.96,3057.64
622,118,1,0.1,1198.74,910.08
623,4,1,0.084130435,19059.59,16284.04
623,55,1,0.084130435,6831.22,5452.4
623,73,3,0.05,2594.94,1956.68
624,70,1,0.084130435,3986.1,3200.76
625,17,1,0.05,6774.4,5453
625,27,1,0,34727.99,30069.8
625,44,1,0,33553.11,26819.15
625,117,3,0,941.78,718.08
626,99,3,0.2,4558.37,3844.16
627,78,3,0.15,18441.07,15373.23
627,103,1,0.15,642.13,517.28
628,29,1,0.15,32511.15,25921.35
628,57,1,0,10919.01,8449.42
628,88,3,0,8530.57,7164.7
628,101,1,0,1459.15,1135.82
628,120,4,0.05,1861.62,1512.43
629,64,1,0,8286.71,6362.4
629,101,4,0.2,1459.15,1135.82
630,30,1,0.1,43457.18,35913.46
630,77,34,0.15,3869,3051.47
630,107,5,0,1478.47,1285.3
631,12,1,0.05,50160.12,38153.08
631,57,1,0.1,10919.01,8449.42
632,40,1,0,46147.36,36854.06
632,58,1,0.15,4545.08,3591.57
633,9,1,0,52332.04,44905.39
633,30,1,0.1,43457.18,35913.46
633,43,1,0,10452.57,7798.28
633,89,1,0.1,5504.56,4448.14
633,115,2,0.05,1119.73,946.62
634,4,2,0,19059.59,16284.04
634,12,1,0.2,50160.12,38153.08
635,32,2,0.2,31328.71,25759.55
635,44,1,0,33553.11,26819.15
635,64,1,0.05,8286.71,6362.4
636,7,1,0.05,43638.93,36859.8
636,54,1,0.15,17754.88,14616.31
637,45,2,0.15,12288.95,9920.28
638,32,1,0,31328.71,25759.55
639,60,1,0,15649.8,12875.64
639,66,2,0.1,15460.09,12005.8
639,111,2,0.05,1247.24,976.36
640,61,2,0.05,6122.69,4930.93
641,30,1,0.1,43457.18,35913.46
641,105,1,0,369.29,293.25
642,17,1,0.15,6774.4,5453
642,87,1,0.05,30887.67,24562.15
643,22,1,0.1,36600.48,29953.6
643,46,1,0.15,22745.35,18876.27
643,64,1,0,8286.71,6362.4
643,81,1,0.2,5167.83,3948.66
643,99,2,0.084130435,4558.37,3844.16
644,96,2,0.2,943.63,713.86
645,32,1,0.2,31328.71,25759.55
645,47,1,0.2,33711.86,28748.63
645,108,1,0.05,1810.57,1441.58
645,109,1,0,525.46,445.88
646,18,1,0.2,25982.69,22325.13
646,30,1,0.1,43457.18,35913.46
646,39,1,0.05,40056.63,33032.66
647,40,1,0.15,46147.36,36854.06
647,89,1,0,5504.56,4448.14
648,17,1,0.1,6774.4,5453
648,30,1,0,43457.18,35913.46
648,73,3,0.05,2594.94,1956.68
648,103,2,0,642.13,517.28
649,11,1,0.05,37366.11,29328.87
649,44,1,0,33553.11,26819.15
649,62,36,0.15,6880.13,5595.68
650,35,1,0.05,40351.44,30761.63
650,64,2,0.2,8286.71,6362.4
650,99,3,0.05,4558.37,3844.16
651,62,1,0.2,6880.13,5595.68
652,15,1,0.15,8716.42,7172.96
653,13,1,0,67300.5,50244.66
653,47,2,0.05,33711.86,28748.63
653,49,1,0,8760.67,7484.66
653,101,1,0,1459.15,1135.82
653,103,3,0,642.13,517.28
654,52,1,0.2,8639.23,6791.57
654,99,1,0,4558.37,3844.16
654,116,1,0.2,2142.99,1643.31
655,3,1,0.1,14825.71,12218.97
655,22,1,0.25,36600.48,29953.6
655,30,2,0.05,43457.18,35913.46
655,113,5,0.084130435,1569.91,1277.81
656,34,1,0,28176.66,22798.3
656,47,1,0.05,33711.86,28748.63
657,51,2,0.1,15493.11,12939.08
658,120,1,0,1861.62,1512.43
659,20,1,0.15,17899.64,15367.23
659,21,2,0.084130435,10769.33,8068.73
660,29,1,0,32511.15,25921.35
660,106,3,0.1,254.07,201.91
661,21,1,0.15,10769.33,8068.73
661,49,1,0.25,8760.67,7484.66
662,10,1,0.05,28984.82,24375.23
662,42,1,0.2,41592.8,33329.48
662,55,2,0.15,6831.22,5452.4
663,102,2,0.15,762.95,613.79
664,37,1,0,42724.86,33581.82
664,39,1,0.1,40056.63,33032.66
664,46,2,0.05,22745.35,18876.27
665,10,1,0.05,28984.82,24375.23
665,17,1,0.15,6774.4,5453
666,39,1,0.2,40056.63,33032.66
666,40,67,0,46147.36,36854.06
666,47,1,0.15,33711.86,28748.63
666,88,2,0,8530.57,7164.7
667,83,3,0.25,1338.95,1016.05
667,103,2,0.1,642.13,517.28
668,27,1,0,34727.99,30069.8
668,99,2,0.05,4558.37,3844.16
669,112,1,0.1,1086.02,808.75
670,111,4,0,1247.24,976.36
671,43,1,0.25,10452.57,7798.28
671,73,3,0,2594.94,1956.68
672,12,1,0.05,50160.12,38153.08
672,17,2,0,6774.4,5453
673,11,2,0,37366.11,29328.87
673,29,1,0.1,32511.15,25921.35
673,70,3,0.2,3986.1,3200.76
674,33,1,0,20799.96,17519.04
674,109,4,0.25,525.46,445.88
675,12,1,0,50160.12,38153.08
675,37,1,0,42724.86,33581.82
675,60,1,0.25,15649.8,12875.64
676,41,1,0,23315.37,18692.16
676,49,1,0.05,8760.67,7484.66
676,73,1,0,2594.94,1956.68
676,103,3,0,642.13,517.28
677,26,2,0.2,56726.38,47501.32
677,112,2,0.05,1086.02,808.75
677,113,1,0,1569.91,1277.81
678,45,1,0.2,12288.95,9920.28
679,3,1,0,14825.71,12218.97
679,39,1,0,40056.63,33032.66
679,99,1,0,4558.37,3844.16
680,9,1,0.15,52332.04,44905.39
681,102,2,0.05,762.95,613.79
682,24,2,0.1,23132.89,17177.19
682,27,1,0.2,34727.99,30069.8
682,35,1,0,40351.44,30761.63
682,120,1,0.05,1861.62,1512.43
683,64,1,0.084130435,8286.71,6362.4
684,47,1,0.084130435,33711.86,28748.63
684,75,1,0.05,3132.72,2420.05
684,81,1,0.084130435,5167.83,3948.66
685,54,27,0.05,17754.88,14616.31
686,64,1,0,8286.71,6362.4
686,91,4,0,1409.54,1099.82
687,51,1,0.15,15493.11,12939.08
687,54,1,0.084130435,17754.88,14616.31
687,89,1,0.15,5504.56,4448.14
688,115,2,0.05,1119.73,946.62
689,74,3,0.05,2983.21,2320.79
689,114,1,0,3218.92,2763.17
690,54,1,0.05,17754.88,14616.31
690,76,1,0.1,3430.15,2769.65
691,63,1,0.15,11424.44,8683.37
692,101,3,0,1459.15,1135.82
693,24,77,0.2,23132.89,17177.19
694,101,3,0.05,1459.15,1135.82
695,49,1,0,8760.67,7484.66
695,54,2,0,17754.88,14616.31
696,30,1,0.2,43457.18,35913.46
697,66,1,0.1,15460.09,12005.8
697,76,1,0,3430.15,2769.65
697,110,4,0.15,1359.5,1110.25
698,42,1,0,41592.8,33329.48
698,44,1,0,33553.11,26819.15
698,60,2,0,15649.8,12875.64
699,24,1,0.05,23132.89,17177.19
699,30,1,0.1,43457.18,35913.46
699,105,3,0.25,369.29,293.25
700,7,1,0.1,43638.93,36859.8
700,57,2,0.05,10919.01,8449.42
701,34,1,0.1,28176.66,22798.3
702,50,2,0,14093.3,10657.04
703,51,1,0.05,15493.11,12939.08
703,61,1,0,6122.69,4930.93
703,76,3,0.05,3430.15,2769.65
704,5,70,0.2,23034.18,18268.86
704,25,1,0.05,25300.08,21052.74
704,88,1,0.2,8530.57,7164.7
705,17,2,0,6774.4,5453
706,58,1,0.05,4545.08,3591.57
706,77,1,0.1,3869,3051.47
706,109,3,0,525.46,445.88
706,110,2,0,1359.5,1110.25
706,113,2,0,1569.91,1277.81
707,11,1,0,37366.11,29328.87
708,64,1,0.15,8286.71,6362.4
708,73,1,0.15,2594.94,1956.68
709,49,1,0,8760.67,7484.66
709,55,1,0.1,6831.22,5452.4
710,12,1,0.1,50160.12,38153.08
710,14,2,0,81785.8,67687.25
710,38,1,0,24245.73,18469.45
710,112,79,0.2,1086.02,808.75
711,4,1,0,19059.59,16284.04
711,24,1,0,23132.89,17177.19
711,116,1,0.2,2142.99,1643.31
712,24,2,0,23132.89,17177.19
712,47,1,0.2,33711.86,28748.63
712,84,2,0,4099.96,3057.64
712,111,3,0.1,1247.24,976.36
713,60,2,0.05,15649.8,12875.64
714,11,1,0.1,37366.11,29328.87
714,33,1,0.05,20799.96,17519.04
714,40,1,0.2,46147.36,36854.06
714,55,2,0,6831.22,5452.4
715,73,2,0,2594.94,1956.68
716,17,2,0.084130435,6774.4,5453
716,32,1,0.084130435,31328.71,25759.55
716,94,1,0.1,1307.79,1131.43
716,113,5,0.15,1569.91,1277.81
717,32,1,0.15,31328.71,25759.55
717,107,2,0.05,1478.47,1285.3
717,116,4,0.1,2142.99,1643.31
718,47,1,0.2,33711.86,28748.63
718,73,1,0,2594.94,1956.68
718,81,1,0.05,5167.83,3948.66
718,83,3,0.05,1338.95,1016.05
719,15,2,0,8716.42,7172.96
719,88,1,0.25,8530.57,7164.7
720,29,1,0.084130435,32511.15,25921.35
720,47,1,0.05,33711.86,28748.63
720,57,1,0.15,10919.01,8449.42
721,57,1,0.1,10919.01,8449.42
721,64,1,0,8286.71,6362.4
721,70,1,0.15,3986.1,3200.76
722,44,1,0.05,33553.11,26819.15
722,92,1,0.1,1964.69,1465.53
722,112,1,0.2,1086.02,808.75
722,114,1,0,3218.92,2763.17
723,96,1,0,943.63,713.86
724,32,1,0,31328.71,25759.55
725,64,2,0.2,8286.71,6362.4
725,72,2,0.2,2022.18,1691.08
726,30,1,0.05,43457.18,35913.46
727,17,1,0.084130435,6774.4,5453
727,103,1,0.1,642.13,517.28
727,108,5,0.05,1810.57,1441.58
727,119,1,0.05,1955.14,1590.52
728,72,2,0.05,2022.18,1691.08
728,105,3,0.2,369.29,293.25
729,7,2,0.05,43638.93,36859.8
729,17,2,0.084130435,6774.4,5453
729,34,2,0,28176.66,22798.3
729,60,2,0.2,15649.8,12875.64
730,7,1,0.05,43638.93,36859.8
731,30,1,0.1,43457.18,35913.46
732,1,1,0.05,7820.51,6378.81
732,12,2,0.084130435,50160.12,38153.08
732,24,1,0.05,23132.89,17177.19
732,99,1,0.05,4558.37,3844.16
733,15,1,0.1,8716.42,7172.96
733,36,1,0,46415.07,39576.59
733,105,3,0.084130435,369.29,293.25
734,26,1,0.2,56726.38,47501.32
734,57,28,0.15,10919.01,8449.42
734,62,1,0,6880.13,5595.68
735,20,1,0.1,17899.64,15367.23
735,57,1,0.05,10919.01,8449.42
735,120,1,0.05,1861.62,1512.43
736,7,1,0.25,43638.93,36859.8
736,33,2,0.15,20799.96,17519.04
736,107,1,0.15,1478.47,1285.3
737,37,2,0,42724.86,33581.82
737,58,1,0,4545.08,3591.57
738,30,1,0.1,43457.18,35913.46
738,50,1,0,14093.3,10657.04
738,60,1,0.084130435,15649.8,12875.64
738,75,1,0.15,3132.72,2420.05
738,114,1,0.15,3218.92,2763.17
739,8,1,0.05,54416.24,46147.25
739,29,1,0.1,32511.15,25921.35
739,42,1,0.1,41592.8,33329.48
739,58,1,0.2,4545.08,3591.57
739,113,1,0.1,1569.91,1277.81
740,54,2,0.05,17754.88,14616.31
740,83,1,0.05,1338.95,1016.05
741,62,1,0.15,6880.13,5595.68
742,24,1,0.05,23132.89,17177.19
742,113,2,0.1,1569.91,1277.81
742,120,4,0.15,1861.62,1512.43
743,44,1,0.1,33553.11,26819.15
744,24,2,0.1,23132.89,17177.19
745,15,60,0.1,8716.42,7172.96
745,73,2,0,2594.94,1956.68
746,47,1,0,33711.86,28748.63
747,22,1,0.25,36600.48,29953.6
747,49,1,0.05,8760.67,7484.66
747,64,1,0,8286.71,6362.4
747,120,1,0.05,1861.62,1512.43
748,33,1,0,20799.96,17519.04
748,61,2,0.1,6122.69,4930.93
748,99,1,0,4558.37,3844.16
749,43,1,0,10452.57,7798.28
749,47,1,0.05,33711.86,28748.63
749,64,2,0,8286.71,6362.4
749,79,1,0.1,1152.51,894.74
750,55,1,0,6831.22,5452.4
750,101,2,0.05,1459.15,1135.82
751,24,1,0.05,23132.89,17177.19
751,84,2,0.05,4099.96,3057.64
752,15,1,0,8716.42,7172.96
752,44,1,0.1,33553.11,26819.15
753,5,1,0.084130435,23034.18,18268.86
753,24,1,0,23132.89,17177.19
753,26,1,0,56726.38,47501.32
753,52,1,0,8639.23,6791.57
753,108,1,0.15,1810.57,1441.58
754,64,1,0.1,8286.71,6362.4
755,17,1,0.2,6774.4,5453
755,32,1,0.05,31328.71,25759.55
755,49,1,0,8760.67,7484.66
755,61,2,0.1,6122.69,4930.93
756,43,1,0.05,10452.57,7798.28
756,110,1,0.15,1359.5,1110.25
757,72,1,0.2,2022.18,1691.08
757,75,1,0.15,3132.72,2420.05
758,46,1,0.05,22745.35,18876.27
758,57,1,0.2,10919.01,8449.42
758,78,1,0.05,18441.07,15373.23
759,47,1,0.15,33711.86,28748.63
759,57,1,0.25,10919.01,8449.42
759,78,1,0.05,18441.07,15373.23
760,12,1,0,50160.12,38153.08
760,41,1,0.2,23315.37,18692.16
760,64,1,0.1,8286.71,6362.4
760,103,2,0.15,642.13,517.28
761,40,1,0.15,46147.36,36854.06
761,47,1,0.084130435,33711.86,28748.63
761,64,1,0.2,8286.71,6362.4
761,113,4,0.25,1569.91,1277.81
762,30,1,0.1,43457.18,35913.46
762,34,1,0,28176.66,22798.3
763,64,1,0.1,8286.71,6362.4
763,88,2,0.1,8530.57,7164.7
764,30,1,0.1,43457.18,35913.46
764,74,1,0,2983.21,2320.79
765,42,1,0,41592.8,33329.48
765,82,1,0,6597.27,5199.67
765,95,2,0.25,810.49,602.59
765,101,1,0.05,1459.15,1135.82
766,30,2,0.05,43457.18,35913.46
766,94,3,0.15,1307.79,1131.43
767,52,1,0.1,8639.23,6791.57
767,73,2,0.15,2594.94,1956.68
767,76,1,0,3430.15,2769.65
768,17,2,0.084130435,6774.4,5453
768,76,1,0.2,3430.15,2769.65
768,84,3,0,4099.96,3057.64
769,19,2,0.15,15032.26,12417.54
769,43,1,0,10452.57,7798.28
769,61,1,0.15,6122.69,4930.93
769,88,2,0.05,8530.57,7164.7
770,1,1,0.1,7820.51,6378.81
771,47,1,0,33711.86,28748.63
772,17,1,0.2,6774.4,5453
772,87,3,0,30887.67,24562.15
772,101,1,0,1459.15,1135.82
772,108,3,0,1810.57,1441.58
772,120,1,0.1,1861.62,1512.43
774,26,1,0.2,56726.38,47501.32
774,39,1,0,40056.63,33032.66
775,49,2,0.15,8760.67,7484.66
775,51,2,0.1,15493.11,12939.08
775,88,1,0.1,8530.57,7164.7
775,119,4,0.05,1955.14,1590.52
776,57,1,0.05,10919.01,8449.42
777,7,1,0.05,43638.93,36859.8
777,76,1,0,3430.15,2769.65
777,120,1,0.1,1861.62,1512.43
778,32,1,0,31328.71,25759.55
778,49,1,0.1,8760.67,7484.66
779,39,1,0,40056.63,33032.66
779,67,1,0.15,5963.33,4499.54
780,52,41,0.1,8639.23,6791.57
780,77,1,0.084130435,3869,3051.47
780,84,2,0.15,4099.96,3057.64
780,89,2,0,5504.56,4448.14
781,81,1,0.15,5167.83,3948.66
781,105,2,0.2,369.29,293.25
782,58,2,0,4545.08,3591.57
782,59,1,0.15,10639.98,8184.85
783,9,1,0.1,52332.04,44905.39
783,113,2,0,1569.91,1277.81
784,39,1,0.1,40056.63,33032.66
784,88,1,0.2,8530.57,7164.7
784,92,1,0.15,1964.69,1465.53
785,113,3,0.05,1569.91,1277.81
786,42,1,0.084130435,41592.8,33329.48
786,79,1,0.25,1152.51,894.74
787,6,1,0.05,34593.4,28061.7
787,7,1,0.05,43638.93,36859.8
787,42,1,0.15,41592.8,33329.48
787,64,1,0.25,8286.71,6362.4
787,90,1,0.2,5651.34,4568.97
788,47,1,0.2,33711.86,28748.63
788,120,1,0.15,1861.62,1512.43
789,15,1,0,8716.42,7172.96
789,18,1,0.1,25982.69,22325.13
789,109,1,0.2,525.46,445.88
790,13,1,0.1,67300.5,50244.66
790,99,2,0.2,4558.37,3844.16
791,12,64,0.05,50160.12,38153.08
791,21,1,0.15,10769.33,8068.73
791,70,1,0.1,3986.1,3200.76
792,37,1,0,42724.86,33581.82
793,17,2,0,6774.4,5453
793,30,1,0.15,43457.18,35913.46
793,47,1,0,33711.86,28748.63
793,78,1,0.2,18441.07,15373.23
793,88,2,0.084130435,8530.57,7164.7
794,34,1,0.15,28176.66,22798.3
794,44,1,0.15,33553.11,26819.15
795,30,1,0,43457.18,35913.46
795,40,1,0.15,46147.36,36854.06
796,108,2,0.084130435,1810.57,1441.58
797,6,2,0,34593.4,28061.7
798,57,1,0.1,10919.01,8449.42
798,113,5,0,1569.91,1277.81
799,75,1,0.084130435,3132.72,2420.05
799,88,1,0,8530.57,7164.7
800,6,1,0.15,34593.4,28061.7
800,17,2,0,6774.4,5453
800,32,1,0.084130435,31328.71,25759.55
800,120,1,0,1861.62,1512.43
801,10,1,0,28984.82,24375.23
801,15,1,0,8716.42,7172.96
802,109,1,0.05,525.46,445.88
802,113,2,0.05,1569.91,1277.81
803,51,1,0,15493.11,12939.08
803,88,3,0.05,8530.57,7164.7
804,19,2,0.1,15032.26,12417.54
804,26,1,0.1,56726.38,47501.32
804,106,2,0.05,254.07,201.91
805,50,1,0.05,14093.3,10657.04
806,100,2,0.15,3280.7,2734.71
807,57,1,0,10919.01,8449.42
808,35,1,0,40351.44,30761.63
808,37,1,0.05,42724.86,33581.82
808,81,1,0,5167.83,3948.66
808,95,1,0,810.49,602.59
809,4,1,0.25,19059.59,16284.04
809,73,1,0.05,2594.94,1956.68
810,4,2,0.2,19059.59,16284.04
810,43,2,0,10452.57,7798.28
811,45,1,0.15,12288.95,9920.28
811,60,1,0,15649.8,12875.64
811,62,1,0.05,6880.13,5595.68
811,75,2,0.2,3132.72,2420.05
812,26,1,0,56726.38,47501.32
812,39,1,0.05,40056.63,33032.66
812,46,1,0.15,22745.35,18876.27
813,57,1,0.15,10919.01,8449.42
813,83,2,0,1338.95,1016.05
813,101,1,0.2,1459.15,1135.82
814,7,1,0.05,43638.93,36859.8
814,17,1,0,6774.4,5453
814,96,1,0,943.63,713.86
814,120,4,0.05,1861.62,1512.43
815,17,1,0.15,6774.4,5453
815,78,1,0.05,18441.07,15373.23
816,24,1,0.2,23132.89,17177.19
817,31,2,0.15,35560.46,30062.84
817,103,1,0.15,642.13,517.28
818,92,2,0.05,1964.69,1465.53
819,17,1,0.05,6774.4,5453
819,32,1,0.05,31328.71,25759.55
819,57,1,0.2,10919.01,8449.42
820,18,1,0,25982.69,22325.13
820,21,2,0,10769.33,8068.73
820,45,2,0,12288.95,9920.28
820,73,3,0.1,2594.94,1956.68
820,88,2,0.15,8530.57,7164.7
821,19,1,0.2,15032.26,12417.54
822,39,1,0.084130435,40056.63,33032.66
823,6,1,0.2,34593.4,28061.7
823,70,1,0,3986.1,3200.76
824,20,1,0,17899.64,15367.23
824,58,1,0.05,4545.08,3591.57
824,73,2,0.15,2594.94,1956.68
824,109,1,0.1,525.46,445.88
824,120,1,0.2,1861.62,1512.43
825,95,3,0.05,810.49,602.59
826,75,1,0,3132.72,2420.05
826,96,1,0,943.63,713.86
826,101,1,0,1459.15,1135.82
827,51,2,0,15493.11,12939.08
828,84,2,0,4099.96,3057.64
829,30,1,0.1,43457.18,35913.46
829,43,1,0,10452.57,7798.28
829,64,2,0.05,8286.71,6362.4
829,89,2,0.15,5504.56,4448.14
829,111,3,0.084130435,1247.24,976.36
830,51,2,0.05,15493.11,12939.08
830,57,2,0,10919.01,8449.42
830,108,1,0.05,1810.57,1441.58
831,42,1,0,41592.8,33329.48
832,15,1,0.084130435,8716.42,7172.96
832,16,1,0.084130435,10389.79,8227.78
832,32,1,0,31328.71,25759.55
832,96,4,0,943.63,713.86
832,103,2,0,642.13,517.28
833,17,1,0.05,6774.4,5453
833,18,1,0.15,25982.69,22325.13
833,105,1,0.25,369.29,293.25
834,29,1,0.2,32511.15,25921.35
834,55,1,0.084130435,6831.22,5452.4
834,64,1,0.05,8286.71,6362.4
834,73,1,0.05,2594.94,1956.68
835,49,1,0.15,8760.67,7484.66
835,64,1,0.15,8286.71,6362.4
836,30,1,0.05,43457.18,35913.46
836,66,1,0,15460.09,12005.8
836,71,1,0,3616.71,2805.57
837,76,3,0.2,3430.15,2769.65
837,78,2,0,18441.07,15373.23
837,114,2,0.1,3218.92,2763.17
838,60,1,0.05,15649.8,12875.64
838,119,4,0,1955.14,1590.52
839,66,2,0.25,15460.09,12005.8
840,45,1,0.15,12288.95,9920.28
841,24,1,0.05,23132.89,17177.19
841,70,1,0.15,3986.1,3200.76
842,38,1,0,24245.73,18469.45
842,76,1,0.1,3430.15,2769.65
842,119,3,0,1955.14,1590.52
843,34,1,0.1,28176.66,22798.3
843,73,1,0,2594.94,1956.68
844,17,1,0.15,6774.4,5453
844,105,1,0.1,369.29,293.25
844,112,2,0.25,1086.02,808.75
845,10,1,0.15,28984.82,24375.23
845,46,1,0.05,22745.35,18876.27
845,61,1,0.2,6122.69,4930.93
845,116,5,0,2142.99,1643.31
846,60,2,0,15649.8,12875.64
847,24,2,0.084130435,23132.89,17177.19
847,96,1,0.15,943.63,713.86
847,113,3,0.05,1569.91,1277.81
848,47,1,0.05,33711.86,28748.63
848,55,1,0.1,6831.22,5452.4
849,24,1,0.1,23132.89,17177.19
849,49,2,0.05,8760.67,7484.66
849,100,1,0.084130435,3280.7,2734.71
850,88,1,0,8530.57,7164.7
851,4,2,0,19059.59,16284.04
851,11,2,0.1,37366.11,29328.87
851,19,1,0,15032.26,12417.54
852,41,1,0,23315.37,18692.16
852,43,1,0.05,10452.57,7798.28
852,46,1,0.1,22745.35,18876.27
852,105,1,0.084130435,369.29,293.25
853,30,1,0.1,43457.18,35913.46
853,44,43,0.15,33553.11,26819.15
853,47,1,0,33711.86,28748.63
853,76,1,0.084130435,3430.15,2769.65
853,113,1,0.084130435,1569.91,1277.81
854,35,2,0.05,40351.44,30761.63
854,39,1,0,40056.63,33032.66
855,43,1,0,10452.57,7798.28
855,64,1,0.1,8286.71,6362.4
856,51,61,0.1,15493.11,12939.08
856,67,1,0,5963.33,4499.54
856,96,2,0.15,943.63,713.86
857,5,1,0.2,23034.18,18268.86
857,77,2,0,3869,3051.47
857,83,1,0.05,1338.95,1016.05
858,96,1,0.1,943.63,713.86
858,111,1,0.2,1247.24,976.36
858,120,1,0.084130435,1861.62,1512.43
859,72,2,0,2022.18,1691.08
860,4,1,0.15,19059.59,16284.04
860,5,1,0,23034.18,18268.86
860,24,63,0.05,23132.89,17177.19
860,89,2,0.1,5504.56,4448.14
860,100,1,0.1,3280.7,2734.71
861,47,1,0.25,33711.86,28748.63
861,57,1,0,10919.01,8449.42
862,40,48,0,46147.36,36854.06
862,67,1,0.25,5963.33,4499.54
862,105,3,0.05,369.29,293.25
863,11,2,0.1,37366.11,29328.87
863,81,1,0.15,5167.83,3948.66
864,5,1,0,23034.18,18268.86
864,74,2,0,2983.21,2320.79
864,101,1,0,1459.15,1135.82
865,24,1,0.1,23132.89,17177.19
865,41,1,0,23315.37,18692.16
866,5,1,0.2,23034.18,18268.86
866,46,1,0,22745.35,18876.27
866,70,2,0.2,3986.1,3200.76
867,81,1,0.05,5167.83,3948.66
868,10,2,0.2,28984.82,24375.23
868,17,1,0.15,6774.4,5453
868,101,1,0.15,1459.15,1135.82
869,49,1,0.15,8760.67,7484.66
869,52,1,0.05,8639.23,6791.57
869,55,2,0,6831.22,5452.4
869,95,3,0.1,810.49,602.59
870,53,1,0.15,10777.52,8220.29
871,8,1,0.1,54416.24,46147.25
871,24,1,0.05,23132.89,17177.19
871,39,1,0.15,40056.63,33032.66
871,63,2,0,11424.44,8683.37
871,103,1,0,642.13,517.28
872,51,1,0.1,15493.11,12939.08
873,17,1,0.15,6774.4,5453
873,19,1,0.084130435,15032.26,12417.54
873,49,1,0,8760.67,7484.66
874,22,1,0,36600.48,29953.6
874,47,1,0.084130435,33711.86,28748.63
874,58,2,0.05,4545.08,3591.57
874,65,1,0.2,9653.18,7226.05
875,13,2,0.15,67300.5,50244.66
875,70,3,0.15,3986.1,3200.76
876,51,1,0.1,15493.11,12939.08
876,67,1,0.2,5963.33,4499.54
876,103,1,0,642.13,517.28
876,115,1,0,1119.73,946.62
877,44,1,0,33553.11,26819.15
877,51,1,0.1,15493.11,12939.08
877,57,1,0.05,10919.01,8449.42
877,120,3,0,1861.62,1512.43
878,64,1,0,8286.71,6362.4
879,4,1,0,19059.59,16284.04
879,17,2,0.05,6774.4,5453
880,17,1,0.2,6774.4,5453
880,67,1,0,5963.33,4499.54
881,26,1,0.15,56726.38,47501.32
881,32,1,0.2,31328.71,25759.55
881,47,1,0.1,33711.86,28748.63
881,74,2,0.05,2983.21,2320.79
882,17,1,0.05,6774.4,5453
882,50,2,0.2,14093.3,10657.04
882,77,3,0,3869,3051.47
882,81,3,0.05,5167.83,3948.66
883,30,1,0,43457.18,35913.46
883,32,1,0.1,31328.71,25759.55
883,99,1,0,4558.37,3844.16
883,120,1,0,1861.62,1512.43
884,83,2,0.25,1338.95,1016.05
884,105,1,0.1,369.29,293.25
885,2,2,0,10411.61,8926.22
885,30,1,0,43457.18,35913.46
885,84,1,0.05,4099.96,3057.64
885,112,1,0.15,1086.02,808.75
886,113,1,0.25,1569.91,1277.81
