sale_id,sale_date,payment_method,order_status,customer_id,store_id,employee_id
1104,2/24/2026,Installment,Completed,39,2,9
1105,1/30/2026,Credit Card,Completed,210,1,5
1106,4/23/2026,Credit Card,Completed,54,2,10
1107,1/12/2026,Mobile Wallet,Unknown,290,2,9
1108,5/30/2026,Credit Card,Cancelled,165,1,7
1109,5/2/2026,Mobile Wallet,Completed,329,1,5
1110,6/9/2026,Cash,Completed,158,1,7
1111,4/17/2026,Cash,Pending,22,2,10
1112,5/14/2026,Cash,Completed,175,3,17
1113,4/30/2026,Credit Card,Completed,331,1,6
1114,3/13/2026,Installment,Pending,93,1,6
1115,6/9/2026,Credit Card,Completed,85,3,16
1116,1/5/2026,Credit Card,Cancelled,182,2,14
1117,2/25/2026,Credit Card,Completed,220,1,3
1118,3/20/2026,Debit Card,Completed,216,2,12
1119,3/19/2026,Mobile Wallet,Completed,284,1,7
1120,1/2/2026,Mobile Wallet,Completed,229,1,4
1121,5/19/2026,Mobile Wallet,Completed,135,1,2
1122,2/17/2026,Debit Card,Pending,39,2,11
1123,4/3/2026,Credit Card,Unknown,117,3,17
1124,4/5/2026,Credit Card,Pending,39,3,15
1125,2/8/2026,Credit Card,Pending,317,1,1
1126,3/3/2026,Credit Card,Completed,324,2,10
1127,1/7/2026,Cash,Pending,200,3,15
1128,6/28/2026,Cash,Completed,171,1,8
1129,1/19/2026,Debit Card,Returned,108,2,9
1130,2/25/2026,Credit Card,Completed,142,1,3
1131,1/6/2026,Credit Card,Cancelled,251,1,7
1132,4/20/2026,Installment,Completed,114,2,13
1133,3/4/2026,Cash,Pending,268,2,12
1134,6/28/2026,Cash,Completed,169,2,13
1135,4/4/2026,Cash,Cancelled,239,3,15
1136,5/26/2026,Credit Card,Returned,251,2,9
1137,5/27/2026,Credit Card,Pending,54,3,17
1138,2/11/2026,Installment,Returned,253,3,16
1139,4/7/2026,Debit Card,Completed,272,3,16
1140,6/29/2026,Mobile Wallet,Completed,309,2,12
1141,3/3/2026,Mobile Wallet,Completed,268,3,18
1142,1/26/2026,Cash,Completed,219,1,3
1143,3/4/2026,Cash,Returned,347,3,17
1144,5/12/2026,Debit Card,Pending,265,2,9
1145,4/2/2026,Cash,Completed,275,3,18
1146,6/18/2026,Debit Card,Completed,110,1,2
1147,4/6/2026,Debit Card,Completed,203,2,9
1148,4/3/2026,Mobile Wallet,Completed,246,1,2
1149,6/15/2026,Mobile Wallet,Cancelled,346,2,14
1150,3/20/2026,Installment,Completed,326,2,14
1151,1/6/2026,Credit Card,Cancelled,251,1,7
1152,1/30/2026,Credit Card,Completed,321,1,7
1153,3/31/2026,Debit Card,Completed,297,3,16
1154,3/15/2026,Mobile Wallet,Completed,148,3,15
1155,5/4/2026,Cash,Pending,347,2,13
1156,5/7/2026,Credit Card,Cancelled,20,3,18
1157,2/27/2026,Cash,Completed,5,2,13
1158,2/21/2026,Debit Card,Completed,184,2,13
1159,5/9/2026,Cash,Completed,163,1,5
1160,5/19/2026,Mobile Wallet,Completed,231,1,5
1161,6/27/2026,Mobile Wallet,Returned,258,3,15
1162,2/11/2026,Credit Card,Completed,117,2,13
1163,3/5/2026,Credit Card,Cancelled,216,2,12
1164,5/3/2026,Mobile Wallet,Completed,42,1,7
1165,4/28/2026,Credit Card,Completed,148,1,6
1166,1/2/2026,Installment,Returned,200,2,10
1167,3/18/2026,Debit Card,Returned,326,1,4
1168,4/11/2026,Cash,Completed,165,2,12
1169,5/17/2026,Mobile Wallet,Completed,334,2,13
1170,1/2/2026,Credit Card,Completed,68,1,3
1171,4/13/2026,Mobile Wallet,Unknown,31,3,16
1172,6/5/2026,Debit Card,Completed,83,2,12
1173,6/9/2026,Mobile Wallet,Completed,35,2,13
1174,1/2/2026,Credit Card,Completed,103,1,8
1175,6/19/2026,Installment,Cancelled,171,1,8
1176,6/2/2026,Mobile Wallet,Completed,339,3,17
1177,4/6/2026,Cash,Pending,200,1,8
1178,4/26/2026,Cash,Cancelled,210,1,7
1179,2/20/2026,Debit Card,Cancelled,220,2,13
1180,6/15/2026,Debit Card,Completed,329,1,8
1181,1/1/2026,Credit Card,Completed,163,1,3
1182,1/3/2026,Mobile Wallet,Completed,43,2,13
1183,4/16/2026,Mobile Wallet,Returned,3,1,5
1184,2/25/2026,Installment,Completed,225,1,7
1185,3/31/2026,Credit Card,Completed,259,1,1
1186,5/12/2026,Installment,Completed,268,1,6
1187,5/1/2026,Credit Card,Cancelled,78,2,10
1188,4/16/2026,Debit Card,Completed,7,1,6
1189,5/21/2026,Cash,Cancelled,109,2,11
1190,2/3/2026,Mobile Wallet,Completed,350,2,12
1191,3/17/2026,Mobile Wallet,Pending,289,1,4
1192,6/21/2026,Credit Card,Completed,119,1,8
1193,6/5/2026,Installment,Completed,70,1,5
1194,4/26/2026,Mobile Wallet,Cancelled,138,1,5
1195,4/16/2026,Cash,Completed,221,1,3
1196,6/19/2026,Cash,Pending,40,1,7
1197,6/15/2026,Installment,Pending,40,1,8
1198,5/18/2026,Installment,Returned,158,1,2
1199,2/4/2026,Installment,Returned,336,3,16
1200,5/27/2026,Unknown,Unknown,163,1,3
